"","code_muni2","code_muni","MUNICIPIO","Nome_UF"
"3070","3170479",317047,"Uruana de Minas","Minas Gerais"
"3071","3170503",317050,"Urucânia","Minas Gerais"
"3072","3170529",317052,"Urucuia","Minas Gerais"
"3073","3170578",317057,"Vargem Alegre","Minas Gerais"
"3074","3170602",317060,"Vargem Bonita","Minas Gerais"
"3075","3170651",317065,"Vargem Grande do Rio Pardo","Minas Gerais"
"3076","3170701",317070,"Varginha","Minas Gerais"
"3077","3170750",317075,"Varjão de Minas","Minas Gerais"
"3078","3170800",317080,"Várzea da Palma","Minas Gerais"
"3079","3170909",317090,"Varzelândia","Minas Gerais"
"3080","3171006",317100,"Vazante","Minas Gerais"
"3081","3171030",317103,"Verdelândia","Minas Gerais"
"3082","3171071",317107,"Veredinha","Minas Gerais"
"3083","3171105",317110,"Veríssimo","Minas Gerais"
"3084","3171154",317115,"Vermelho Novo","Minas Gerais"
"3085","3171204",317120,"Vespasiano","Minas Gerais"
"3086","3171303",317130,"Viçosa","Minas Gerais"
"3087","3171402",317140,"Vieiras","Minas Gerais"
"3088","3171501",317150,"Mathias Lobato","Minas Gerais"
"3089","3171600",317160,"Virgem da Lapa","Minas Gerais"
"3090","3171709",317170,"Virgínia","Minas Gerais"
"3091","3171808",317180,"Virginópolis","Minas Gerais"
"3092","3171907",317190,"Virgolândia","Minas Gerais"
"3093","3172004",317200,"Visconde do Rio Branco","Minas Gerais"
"3094","3172103",317210,"Volta Grande","Minas Gerais"
"3095","3172202",317220,"Wenceslau Braz","Minas Gerais"
"3096","3200102",320010,"Afonso Cláudio","Espírito Santo"
"3097","3200136",320013,"Águia Branca","Espírito Santo"
"3098","3200169",320016,"Água Doce do Norte","Espírito Santo"
"3099","3200201",320020,"Alegre","Espírito Santo"
"3100","3200300",320030,"Alfredo Chaves","Espírito Santo"
"3101","3200359",320035,"Alto Rio Novo","Espírito Santo"
"3102","3200409",320040,"Anchieta","Espírito Santo"
"3103","3200508",320050,"Apiacá","Espírito Santo"
"3104","3200607",320060,"Aracruz","Espírito Santo"
"3105","3200706",320070,"Atilio Vivacqua","Espírito Santo"
"3106","3200805",320080,"Baixo Guandu","Espírito Santo"
"3107","3200904",320090,"Barra de São Francisco","Espírito Santo"
"3108","3201001",320100,"Boa Esperança","Espírito Santo"
"3109","3201100",320110,"Bom Jesus do Norte","Espírito Santo"
"3110","3201159",320115,"Brejetuba","Espírito Santo"
"3111","3201209",320120,"Cachoeiro de Itapemirim","Espírito Santo"
"3112","3201308",320130,"Cariacica","Espírito Santo"
"3113","3201407",320140,"Castelo","Espírito Santo"
"3114","3201506",320150,"Colatina","Espírito Santo"
"3115","3201605",320160,"Conceição da Barra","Espírito Santo"
"3116","3201704",320170,"Conceição do Castelo","Espírito Santo"
"3117","3201803",320180,"Divino de São Lourenço","Espírito Santo"
"3118","3201902",320190,"Domingos Martins","Espírito Santo"
"3119","3202009",320200,"Dores do Rio Preto","Espírito Santo"
"3120","3202108",320210,"Ecoporanga","Espírito Santo"
"3121","3202207",320220,"Fundão","Espírito Santo"
"3122","3202256",320225,"Governador Lindenberg","Espírito Santo"
"3123","3202306",320230,"Guaçuí","Espírito Santo"
"3124","3202405",320240,"Guarapari","Espírito Santo"
"3125","3202454",320245,"Ibatiba","Espírito Santo"
"3126","3202504",320250,"Ibiraçu","Espírito Santo"
"3127","3202553",320255,"Ibitirama","Espírito Santo"
"3128","3202603",320260,"Iconha","Espírito Santo"
"3129","3202652",320265,"Irupi","Espírito Santo"
"3130","3202702",320270,"Itaguaçu","Espírito Santo"
"3131","3202801",320280,"Itapemirim","Espírito Santo"
"3132","3202900",320290,"Itarana","Espírito Santo"
"3133","3203007",320300,"Iúna","Espírito Santo"
"3134","3203056",320305,"Jaguaré","Espírito Santo"
"3135","3203106",320310,"Jerônimo Monteiro","Espírito Santo"
"3136","3203130",320313,"João Neiva","Espírito Santo"
"3137","3203163",320316,"Laranja da Terra","Espírito Santo"
"3138","3203205",320320,"Linhares","Espírito Santo"
"3139","3203304",320330,"Mantenópolis","Espírito Santo"
"3140","3203320",320332,"Marataízes","Espírito Santo"
"3141","3203346",320334,"Marechal Floriano","Espírito Santo"
"3142","3203353",320335,"Marilândia","Espírito Santo"
"3143","3203403",320340,"Mimoso do Sul","Espírito Santo"
"3144","3203502",320350,"Montanha","Espírito Santo"
"3145","3203601",320360,"Mucurici","Espírito Santo"
"3146","3203700",320370,"Muniz Freire","Espírito Santo"
"3147","3203809",320380,"Muqui","Espírito Santo"
"3148","3203908",320390,"Nova Venécia","Espírito Santo"
"3149","3204005",320400,"Pancas","Espírito Santo"
"3150","3204054",320405,"Pedro Canário","Espírito Santo"
"3151","3204104",320410,"Pinheiros","Espírito Santo"
"3152","3204203",320420,"Piúma","Espírito Santo"
"3153","3204252",320425,"Ponto Belo","Espírito Santo"
"3154","3204302",320430,"Presidente Kennedy","Espírito Santo"
"3155","3204351",320435,"Rio Bananal","Espírito Santo"
"3156","3204401",320440,"Rio Novo do Sul","Espírito Santo"
"3157","3204500",320450,"Santa Leopoldina","Espírito Santo"
"3158","3204559",320455,"Santa Maria de Jetibá","Espírito Santo"
"3159","3204609",320460,"Santa Teresa","Espírito Santo"
"3160","3204658",320465,"São Domingos do Norte","Espírito Santo"
"3161","3204708",320470,"São Gabriel da Palha","Espírito Santo"
"3162","3204807",320480,"São José do Calçado","Espírito Santo"
"3163","3204906",320490,"São Mateus","Espírito Santo"
"3164","3204955",320495,"São Roque do Canaã","Espírito Santo"
"3165","3205002",320500,"Serra","Espírito Santo"
"3166","3205010",320501,"Sooretama","Espírito Santo"
"3167","3205036",320503,"Vargem Alta","Espírito Santo"
"3168","3205069",320506,"Venda Nova do Imigrante","Espírito Santo"
"3169","3205101",320510,"Viana","Espírito Santo"
"3170","3205150",320515,"Vila Pavão","Espírito Santo"
"3171","3205176",320517,"Vila Valério","Espírito Santo"
"3172","3205200",320520,"Vila Velha","Espírito Santo"
"3173","3205309",320530,"Vitória","Espírito Santo"
"3174","3300100",330010,"Angra dos Reis","Rio de Janeiro"
"3175","3300159",330015,"Aperibé","Rio de Janeiro"
"3176","3300209",330020,"Araruama","Rio de Janeiro"
"3177","3300225",330022,"Areal","Rio de Janeiro"
"3178","3300233",330023,"Armação dos Búzios","Rio de Janeiro"
"3179","3300258",330025,"Arraial do Cabo","Rio de Janeiro"
"3180","3300308",330030,"Barra do Piraí","Rio de Janeiro"
"3181","3300407",330040,"Barra Mansa","Rio de Janeiro"
"3182","3300456",330045,"Belford Roxo","Rio de Janeiro"
"3183","3300506",330050,"Bom Jardim","Rio de Janeiro"
"3184","3300605",330060,"Bom Jesus do Itabapoana","Rio de Janeiro"
"3185","3300704",330070,"Cabo Frio","Rio de Janeiro"
"3186","3300803",330080,"Cachoeiras de Macacu","Rio de Janeiro"
"3187","3300902",330090,"Cambuci","Rio de Janeiro"
"3188","3300936",330093,"Carapebus","Rio de Janeiro"
"3189","3300951",330095,"Comendador Levy Gasparian","Rio de Janeiro"
"3190","3301009",330100,"Campos dos Goytacazes","Rio de Janeiro"
"3191","3301108",330110,"Cantagalo","Rio de Janeiro"
"3192","3301157",330115,"Cardoso Moreira","Rio de Janeiro"
"3193","3301207",330120,"Carmo","Rio de Janeiro"
"3194","3301306",330130,"Casimiro de Abreu","Rio de Janeiro"
"3195","3301405",330140,"Conceição de Macabu","Rio de Janeiro"
"3196","3301504",330150,"Cordeiro","Rio de Janeiro"
"3197","3301603",330160,"Duas Barras","Rio de Janeiro"
"3198","3301702",330170,"Duque de Caxias","Rio de Janeiro"
"3199","3301801",330180,"Engenheiro Paulo de Frontin","Rio de Janeiro"
"3200","3301850",330185,"Guapimirim","Rio de Janeiro"
"3201","3301876",330187,"Iguaba Grande","Rio de Janeiro"
"3202","3301900",330190,"Itaboraí","Rio de Janeiro"
"3203","3302007",330200,"Itaguaí","Rio de Janeiro"
"3204","3302056",330205,"Italva","Rio de Janeiro"
"3205","3302106",330210,"Itaocara","Rio de Janeiro"
"3206","3302205",330220,"Itaperuna","Rio de Janeiro"
"3207","3302254",330225,"Itatiaia","Rio de Janeiro"
"3208","3302270",330227,"Japeri","Rio de Janeiro"
"3209","3302304",330230,"Laje do Muriaé","Rio de Janeiro"
"3210","3302403",330240,"Macaé","Rio de Janeiro"
"3211","3302452",330245,"Macuco","Rio de Janeiro"
"3212","3302502",330250,"Magé","Rio de Janeiro"
"3213","3302601",330260,"Mangaratiba","Rio de Janeiro"
"3214","3302700",330270,"Maricá","Rio de Janeiro"
"3215","3302809",330280,"Mendes","Rio de Janeiro"
"3216","3302858",330285,"Mesquita","Rio de Janeiro"
"3217","3302908",330290,"Miguel Pereira","Rio de Janeiro"
"3218","3303005",330300,"Miracema","Rio de Janeiro"
"3219","3303104",330310,"Natividade","Rio de Janeiro"
"3220","3303203",330320,"Nilópolis","Rio de Janeiro"
"3221","3303302",330330,"Niterói","Rio de Janeiro"
"3222","3303401",330340,"Nova Friburgo","Rio de Janeiro"
"3223","3303500",330350,"Nova Iguaçu","Rio de Janeiro"
"3224","3303609",330360,"Paracambi","Rio de Janeiro"
"3225","3303708",330370,"Paraíba do Sul","Rio de Janeiro"
"3226","3303807",330380,"Paraty","Rio de Janeiro"
"3227","3303856",330385,"Paty do Alferes","Rio de Janeiro"
"3228","3303906",330390,"Petrópolis","Rio de Janeiro"
"3229","3303955",330395,"Pinheiral","Rio de Janeiro"
"3230","3304003",330400,"Piraí","Rio de Janeiro"
"3231","3304102",330410,"Porciúncula","Rio de Janeiro"
"3232","3304110",330411,"Porto Real","Rio de Janeiro"
"3233","3304128",330412,"Quatis","Rio de Janeiro"
"3234","3304144",330414,"Queimados","Rio de Janeiro"
"3235","3304151",330415,"Quissamã","Rio de Janeiro"
"3236","3304201",330420,"Resende","Rio de Janeiro"
"3237","3304300",330430,"Rio Bonito","Rio de Janeiro"
"3238","3304409",330440,"Rio Claro","Rio de Janeiro"
"3239","3304508",330450,"Rio das Flores","Rio de Janeiro"
"3240","3304524",330452,"Rio das Ostras","Rio de Janeiro"
"3241","3304557",330455,"Rio de Janeiro","Rio de Janeiro"
"3242","3304607",330460,"Santa Maria Madalena","Rio de Janeiro"
"3243","3304706",330470,"Santo Antônio de Pádua","Rio de Janeiro"
"3244","3304755",330475,"São Francisco de Itabapoana","Rio de Janeiro"
"3245","3304805",330480,"São Fidélis","Rio de Janeiro"
"3246","3304904",330490,"São Gonçalo","Rio de Janeiro"
"3247","3305000",330500,"São João da Barra","Rio de Janeiro"
"3248","3305109",330510,"São João de Meriti","Rio de Janeiro"
"3249","3305133",330513,"São José de Ubá","Rio de Janeiro"
"3250","3305158",330515,"São José do Vale do Rio Preto","Rio de Janeiro"
"3251","3305208",330520,"São Pedro da Aldeia","Rio de Janeiro"
"3252","3305307",330530,"São Sebastião do Alto","Rio de Janeiro"
"3253","3305406",330540,"Sapucaia","Rio de Janeiro"
"3254","3305505",330550,"Saquarema","Rio de Janeiro"
"3255","3305554",330555,"Seropédica","Rio de Janeiro"
"3256","3305604",330560,"Silva Jardim","Rio de Janeiro"
"3257","3305703",330570,"Sumidouro","Rio de Janeiro"
"3258","3305752",330575,"Tanguá","Rio de Janeiro"
"3259","3305802",330580,"Teresópolis","Rio de Janeiro"
"3260","3305901",330590,"Trajano de Moraes","Rio de Janeiro"
"3261","3306008",330600,"Três Rios","Rio de Janeiro"
"3262","3306107",330610,"Valença","Rio de Janeiro"
"3263","3306156",330615,"Varre-Sai","Rio de Janeiro"
"3264","3306206",330620,"Vassouras","Rio de Janeiro"
"3265","3306305",330630,"Volta Redonda","Rio de Janeiro"
"3266","3500105",350010,"Adamantina","São Paulo"
"3267","3500204",350020,"Adolfo","São Paulo"
"3268","3500303",350030,"Aguaí","São Paulo"
"3269","3500402",350040,"Águas da Prata","São Paulo"
"3270","3500501",350050,"Águas de Lindóia","São Paulo"
"3271","3500550",350055,"Águas de Santa Bárbara","São Paulo"
"3272","3500600",350060,"Águas de São Pedro","São Paulo"
"3273","3500709",350070,"Agudos","São Paulo"
"3274","3500758",350075,"Alambari","São Paulo"
"3275","3500808",350080,"Alfredo Marcondes","São Paulo"
"3276","3500907",350090,"Altair","São Paulo"
"3277","3501004",350100,"Altinópolis","São Paulo"
"3278","3501103",350110,"Alto Alegre","São Paulo"
"3279","3501152",350115,"Alumínio","São Paulo"
"3280","3501202",350120,"Álvares Florence","São Paulo"
"3281","3501301",350130,"Álvares Machado","São Paulo"
"3282","3501400",350140,"Álvaro de Carvalho","São Paulo"
"3283","3501509",350150,"Alvinlândia","São Paulo"
"3284","3501608",350160,"Americana","São Paulo"
"3285","3501707",350170,"Américo Brasiliense","São Paulo"
"3286","3501806",350180,"Américo de Campos","São Paulo"
"3287","3501905",350190,"Amparo","São Paulo"
"3288","3502002",350200,"Analândia","São Paulo"
"3289","3502101",350210,"Andradina","São Paulo"
"3290","3502200",350220,"Angatuba","São Paulo"
"3291","3502309",350230,"Anhembi","São Paulo"
"3292","3502408",350240,"Anhumas","São Paulo"
"3293","3502507",350250,"Aparecida","São Paulo"
"3294","3502606",350260,"Aparecida D'Oeste","São Paulo"
"3295","3502705",350270,"Apiaí","São Paulo"
"3296","3502754",350275,"Araçariguama","São Paulo"
"3297","3502804",350280,"Araçatuba","São Paulo"
"3298","3502903",350290,"Araçoiaba da Serra","São Paulo"
"3299","3503000",350300,"Aramina","São Paulo"
"3300","3503109",350310,"Arandu","São Paulo"
"3301","3503158",350315,"Arapeí","São Paulo"
"3302","3503208",350320,"Araraquara","São Paulo"
"3303","3503307",350330,"Araras","São Paulo"
"3304","3503356",350335,"Arco-Íris","São Paulo"
"3305","3503406",350340,"Arealva","São Paulo"
"3306","3503505",350350,"Areias","São Paulo"
"3307","3503604",350360,"Areiópolis","São Paulo"
"3308","3503703",350370,"Ariranha","São Paulo"
"3309","3503802",350380,"Artur Nogueira","São Paulo"
"3310","3503901",350390,"Arujá","São Paulo"
"3311","3503950",350395,"Aspásia","São Paulo"
"3312","3504008",350400,"Assis","São Paulo"
"3313","3504107",350410,"Atibaia","São Paulo"
"3314","3504206",350420,"Auriflama","São Paulo"
"3315","3504305",350430,"Avaí","São Paulo"
"3316","3504404",350440,"Avanhandava","São Paulo"
"3317","3504503",350450,"Avaré","São Paulo"
"3318","3504602",350460,"Bady Bassitt","São Paulo"
"3319","3504701",350470,"Balbinos","São Paulo"
"3320","3504800",350480,"Bálsamo","São Paulo"
"3321","3504909",350490,"Bananal","São Paulo"
"3322","3505005",350500,"Barão de Antonina","São Paulo"
"3323","3505104",350510,"Barbosa","São Paulo"
"3324","3505203",350520,"Bariri","São Paulo"
"3325","3505302",350530,"Barra Bonita","São Paulo"
"3326","3505351",350535,"Barra do Chapéu","São Paulo"
"3327","3505401",350540,"Barra do Turvo","São Paulo"
"3328","3505500",350550,"Barretos","São Paulo"
"3329","3505609",350560,"Barrinha","São Paulo"
"3330","3505708",350570,"Barueri","São Paulo"
"3331","3505807",350580,"Bastos","São Paulo"
"3332","3505906",350590,"Batatais","São Paulo"
"3333","3506003",350600,"Bauru","São Paulo"
"3334","3506102",350610,"Bebedouro","São Paulo"
"3335","3506201",350620,"Bento de Abreu","São Paulo"
"3336","3506300",350630,"Bernardino de Campos","São Paulo"
"3337","3506359",350635,"Bertioga","São Paulo"
"3338","3506409",350640,"Bilac","São Paulo"
"3339","3506508",350650,"Birigui","São Paulo"
"3340","3506607",350660,"Biritiba-Mirim","São Paulo"
"3341","3506706",350670,"Boa Esperança do Sul","São Paulo"
"3342","3506805",350680,"Bocaina","São Paulo"
"3343","3506904",350690,"Bofete","São Paulo"
"3344","3507001",350700,"Boituva","São Paulo"
"3345","3507100",350710,"Bom Jesus dos Perdões","São Paulo"
"3346","3507159",350715,"Bom Sucesso de Itararé","São Paulo"
"3347","3507209",350720,"Borá","São Paulo"
"3348","3507308",350730,"Boracéia","São Paulo"
"3349","3507407",350740,"Borborema","São Paulo"
"3350","3507456",350745,"Borebi","São Paulo"
"3351","3507506",350750,"Botucatu","São Paulo"
"3352","3507605",350760,"Bragança Paulista","São Paulo"
"3353","3507704",350770,"Braúna","São Paulo"
"3354","3507753",350775,"Brejo Alegre","São Paulo"
"3355","3507803",350780,"Brodowski","São Paulo"
"3356","3507902",350790,"Brotas","São Paulo"
"3357","3508009",350800,"Buri","São Paulo"
"3358","3508108",350810,"Buritama","São Paulo"
"3359","3508207",350820,"Buritizal","São Paulo"
"3360","3508306",350830,"Cabrália Paulista","São Paulo"
"3361","3508405",350840,"Cabreúva","São Paulo"
"3362","3508504",350850,"Caçapava","São Paulo"
"3363","3508603",350860,"Cachoeira Paulista","São Paulo"
"3364","3508702",350870,"Caconde","São Paulo"
"3365","3508801",350880,"Cafelândia","São Paulo"
"3366","3508900",350890,"Caiabu","São Paulo"
"3367","3509007",350900,"Caieiras","São Paulo"
"3368","3509106",350910,"Caiuá","São Paulo"
"3369","3509205",350920,"Cajamar","São Paulo"
"3370","3509254",350925,"Cajati","São Paulo"
"3371","3509304",350930,"Cajobi","São Paulo"
"3372","3509403",350940,"Cajuru","São Paulo"
"3373","3509452",350945,"Campina do Monte Alegre","São Paulo"
"3374","3509502",350950,"Campinas","São Paulo"
"3375","3509601",350960,"Campo Limpo Paulista","São Paulo"
"3376","3509700",350970,"Campos do Jordão","São Paulo"
"3377","3509809",350980,"Campos Novos Paulista","São Paulo"
"3378","3509908",350990,"Cananéia","São Paulo"
"3379","3509957",350995,"Canas","São Paulo"
"3380","3510005",351000,"Cândido Mota","São Paulo"
"3381","3510104",351010,"Cândido Rodrigues","São Paulo"
"3382","3510153",351015,"Canitar","São Paulo"
"3383","3510203",351020,"Capão Bonito","São Paulo"
"3384","3510302",351030,"Capela do Alto","São Paulo"
"3385","3510401",351040,"Capivari","São Paulo"
"3386","3510500",351050,"Caraguatatuba","São Paulo"
"3387","3510609",351060,"Carapicuíba","São Paulo"
"3388","3510708",351070,"Cardoso","São Paulo"
"3389","3510807",351080,"Casa Branca","São Paulo"
"3390","3510906",351090,"Cássia dos Coqueiros","São Paulo"
"3391","3511003",351100,"Castilho","São Paulo"
"3392","3511102",351110,"Catanduva","São Paulo"
"3393","3511201",351120,"Catiguá","São Paulo"
"3394","3511300",351130,"Cedral","São Paulo"
"3395","3511409",351140,"Cerqueira César","São Paulo"
"3396","3511508",351150,"Cerquilho","São Paulo"
"3397","3511607",351160,"Cesário Lange","São Paulo"
"3398","3511706",351170,"Charqueada","São Paulo"
"3399","3511904",351190,"Clementina","São Paulo"
"3400","3512001",351200,"Colina","São Paulo"
"3401","3512100",351210,"Colômbia","São Paulo"
"3402","3512209",351220,"Conchal","São Paulo"
"3403","3512308",351230,"Conchas","São Paulo"
"3404","3512407",351240,"Cordeirópolis","São Paulo"
"3405","3512506",351250,"Coroados","São Paulo"
"3406","3512605",351260,"Coronel Macedo","São Paulo"
"3407","3512704",351270,"Corumbataí","São Paulo"
"3408","3512803",351280,"Cosmópolis","São Paulo"
"3409","3512902",351290,"Cosmorama","São Paulo"
"3410","3513009",351300,"Cotia","São Paulo"
"3411","3513108",351310,"Cravinhos","São Paulo"
"3412","3513207",351320,"Cristais Paulista","São Paulo"
"3413","3513306",351330,"Cruzália","São Paulo"
"3414","3513405",351340,"Cruzeiro","São Paulo"
"3415","3513504",351350,"Cubatão","São Paulo"
"3416","3513603",351360,"Cunha","São Paulo"
"3417","3513702",351370,"Descalvado","São Paulo"
"3418","3513801",351380,"Diadema","São Paulo"
"3419","3513850",351385,"Dirce Reis","São Paulo"
"3420","3513900",351390,"Divinolândia","São Paulo"
"3421","3514007",351400,"Dobrada","São Paulo"
"3422","3514106",351410,"Dois Córregos","São Paulo"
"3423","3514205",351420,"Dolcinópolis","São Paulo"
"3424","3514304",351430,"Dourado","São Paulo"
"3425","3514403",351440,"Dracena","São Paulo"
"3426","3514502",351450,"Duartina","São Paulo"
"3427","3514601",351460,"Dumont","São Paulo"
"3428","3514700",351470,"Echaporã","São Paulo"
"3429","3514809",351480,"Eldorado","São Paulo"
"3430","3514908",351490,"Elias Fausto","São Paulo"
"3431","3514924",351492,"Elisiário","São Paulo"
"3432","3514957",351495,"Embaúba","São Paulo"
"3433","3515004",351500,"Embu","São Paulo"
"3434","3515103",351510,"Embu-Guaçu","São Paulo"
"3435","3515129",351512,"Emilianópolis","São Paulo"
"3436","3515152",351515,"Engenheiro Coelho","São Paulo"
"3437","3515186",351518,"Espírito Santo do Pinhal","São Paulo"
"3438","3515194",351519,"Espírito Santo do Turvo","São Paulo"
"3439","3515202",351520,"Estrela D'Oeste","São Paulo"
"3440","3515301",351530,"Estrela do Norte","São Paulo"
"3441","3515350",351535,"Euclides da Cunha Paulista","São Paulo"
"3442","3515400",351540,"Fartura","São Paulo"
"3443","3515509",351550,"Fernandópolis","São Paulo"
"3444","3515608",351560,"Fernando Prestes","São Paulo"
"3445","3515657",351565,"Fernão","São Paulo"
"3446","3515707",351570,"Ferraz de Vasconcelos","São Paulo"
"3447","3515806",351580,"Flora Rica","São Paulo"
"3448","3515905",351590,"Floreal","São Paulo"
"3449","3516002",351600,"Flórida Paulista","São Paulo"
"3450","3516101",351610,"Florínia","São Paulo"
"3451","3516200",351620,"Franca","São Paulo"
"3452","3516309",351630,"Francisco Morato","São Paulo"
"3453","3516408",351640,"Franco da Rocha","São Paulo"
"3454","3516507",351650,"Gabriel Monteiro","São Paulo"
"3455","3516606",351660,"Gália","São Paulo"
"3456","3516705",351670,"Garça","São Paulo"
"3457","3516804",351680,"Gastão Vidigal","São Paulo"
"3458","3516853",351685,"Gavião Peixoto","São Paulo"
"3459","3516903",351690,"General Salgado","São Paulo"
"3460","3517000",351700,"Getulina","São Paulo"
"3461","3517109",351710,"Glicério","São Paulo"
"3462","3517208",351720,"Guaiçara","São Paulo"
"3463","3517307",351730,"Guaimbê","São Paulo"
"3464","3517406",351740,"Guaíra","São Paulo"
"3465","3517505",351750,"Guapiaçu","São Paulo"
"3466","3517604",351760,"Guapiara","São Paulo"
"3467","3517703",351770,"Guará","São Paulo"
"3468","3517802",351780,"Guaraçaí","São Paulo"
"3469","3517901",351790,"Guaraci","São Paulo"
"3470","3518008",351800,"Guarani D'Oeste","São Paulo"
"3471","3518107",351810,"Guarantã","São Paulo"
"3472","3518206",351820,"Guararapes","São Paulo"
"3473","3518305",351830,"Guararema","São Paulo"
"3474","3518404",351840,"Guaratinguetá","São Paulo"
"3475","3518503",351850,"Guareí","São Paulo"
"3476","3518602",351860,"Guariba","São Paulo"
"3477","3518701",351870,"Guarujá","São Paulo"
"3478","3518800",351880,"Guarulhos","São Paulo"
"3479","3518859",351885,"Guatapará","São Paulo"
"3480","3518909",351890,"Guzolândia","São Paulo"
"3481","3519006",351900,"Herculândia","São Paulo"
"3482","3519055",351905,"Holambra","São Paulo"
"3483","3519071",351907,"Hortolândia","São Paulo"
"3484","3519105",351910,"Iacanga","São Paulo"
"3485","3519204",351920,"Iacri","São Paulo"
"3486","3519253",351925,"Iaras","São Paulo"
"3487","3519303",351930,"Ibaté","São Paulo"
"3488","3519402",351940,"Ibirá","São Paulo"
"3489","3519501",351950,"Ibirarema","São Paulo"
"3490","3519600",351960,"Ibitinga","São Paulo"
"3491","3519709",351970,"Ibiúna","São Paulo"
"3492","3519808",351980,"Icém","São Paulo"
"3493","3519907",351990,"Iepê","São Paulo"
"3494","3520004",352000,"Igaraçu do Tietê","São Paulo"
"3495","3520103",352010,"Igarapava","São Paulo"
"3496","3520202",352020,"Igaratá","São Paulo"
"3497","3520301",352030,"Iguape","São Paulo"
"3498","3520400",352040,"Ilhabela","São Paulo"
"3499","3520426",352042,"Ilha Comprida","São Paulo"
"3500","3520442",352044,"Ilha Solteira","São Paulo"
"3501","3520509",352050,"Indaiatuba","São Paulo"
"3502","3520608",352060,"Indiana","São Paulo"
"3503","3520707",352070,"Indiaporã","São Paulo"
"3504","3520806",352080,"Inúbia Paulista","São Paulo"
"3505","3520905",352090,"Ipaussu","São Paulo"
"3506","3521002",352100,"Iperó","São Paulo"
"3507","3521101",352110,"Ipeúna","São Paulo"
"3508","3521150",352115,"Ipiguá","São Paulo"
"3509","3521200",352120,"Iporanga","São Paulo"
"3510","3521309",352130,"Ipuã","São Paulo"
"3511","3521408",352140,"Iracemápolis","São Paulo"
"3512","3521507",352150,"Irapuã","São Paulo"
"3513","3521606",352160,"Irapuru","São Paulo"
"3514","3521705",352170,"Itaberá","São Paulo"
"3515","3521804",352180,"Itaí","São Paulo"
"3516","3521903",352190,"Itajobi","São Paulo"
"3517","3522000",352200,"Itaju","São Paulo"
"3518","3522109",352210,"Itanhaém","São Paulo"
"3519","3522158",352215,"Itaóca","São Paulo"
"3520","3522208",352220,"Itapecerica da Serra","São Paulo"
"3521","3522307",352230,"Itapetininga","São Paulo"
"3522","3522406",352240,"Itapeva","São Paulo"
"3523","3522505",352250,"Itapevi","São Paulo"
"3524","3522604",352260,"Itapira","São Paulo"
"3525","3522653",352265,"Itapirapuã Paulista","São Paulo"
"3526","3522703",352270,"Itápolis","São Paulo"
"3527","3522802",352280,"Itaporanga","São Paulo"
"3528","3522901",352290,"Itapuí","São Paulo"
"3529","3523008",352300,"Itapura","São Paulo"
"3530","3523107",352310,"Itaquaquecetuba","São Paulo"
"3531","3523206",352320,"Itararé","São Paulo"
"3532","3523305",352330,"Itariri","São Paulo"
"3533","3523404",352340,"Itatiba","São Paulo"
"3534","3523503",352350,"Itatinga","São Paulo"
"3535","3523602",352360,"Itirapina","São Paulo"
"3536","3523701",352370,"Itirapuã","São Paulo"
"3537","3523800",352380,"Itobi","São Paulo"
"3538","3523909",352390,"Itu","São Paulo"
"3539","3524006",352400,"Itupeva","São Paulo"
"3540","3524105",352410,"Ituverava","São Paulo"
"3541","3524204",352420,"Jaborandi","São Paulo"
"3542","3524303",352430,"Jaboticabal","São Paulo"
"3543","3524402",352440,"Jacareí","São Paulo"
"3544","3524501",352450,"Jaci","São Paulo"
"3545","3524600",352460,"Jacupiranga","São Paulo"
"3546","3524709",352470,"Jaguariúna","São Paulo"
"3547","3524808",352480,"Jales","São Paulo"
"3548","3524907",352490,"Jambeiro","São Paulo"
"3549","3525003",352500,"Jandira","São Paulo"
"3550","3525102",352510,"Jardinópolis","São Paulo"
"3551","3525201",352520,"Jarinu","São Paulo"
"3552","3525300",352530,"Jaú","São Paulo"
"3553","3525409",352540,"Jeriquara","São Paulo"
"3554","3525508",352550,"Joanópolis","São Paulo"
"3555","3525607",352560,"João Ramalho","São Paulo"
"3556","3525706",352570,"José Bonifácio","São Paulo"
"3557","3525805",352580,"Júlio Mesquita","São Paulo"
"3558","3525854",352585,"Jumirim","São Paulo"
"3559","3525904",352590,"Jundiaí","São Paulo"
"3560","3526001",352600,"Junqueirópolis","São Paulo"
"3561","3526100",352610,"Juquiá","São Paulo"
"3562","3526209",352620,"Juquitiba","São Paulo"
"3563","3526308",352630,"Lagoinha","São Paulo"
"3564","3526407",352640,"Laranjal Paulista","São Paulo"
"3565","3526506",352650,"Lavínia","São Paulo"
"3566","3526605",352660,"Lavrinhas","São Paulo"
"3567","3526704",352670,"Leme","São Paulo"
"3568","3526803",352680,"Lençóis Paulista","São Paulo"
"3569","3526902",352690,"Limeira","São Paulo"
"3570","3527009",352700,"Lindóia","São Paulo"
"3571","3527108",352710,"Lins","São Paulo"
"3572","3527207",352720,"Lorena","São Paulo"
"3573","3527256",352725,"Lourdes","São Paulo"
"3574","3527306",352730,"Louveira","São Paulo"
"3575","3527405",352740,"Lucélia","São Paulo"
"3576","3527504",352750,"Lucianópolis","São Paulo"
"3577","3527603",352760,"Luís Antônio","São Paulo"
"3578","3527702",352770,"Luiziânia","São Paulo"
"3579","3527801",352780,"Lupércio","São Paulo"
